struct_id	relationship_name	orphanet_id	dise_name	dise_type	drug_name
1845	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	morphine
1845	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	morphine
1845	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	morphine
1845	contraindication	238688	Neonatal iodine exposure	not_genetic	morphine
1845	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	morphine
2132	contraindication	1910	Fetal iodine syndrome	not_genetic	pheniramine
2132	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	pheniramine
2132	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	pheniramine
2132	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	pheniramine
2132	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	pheniramine
2132	contraindication	238688	Neonatal iodine exposure	not_genetic	pheniramine
2132	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	pheniramine
928	contraindication	1910	Fetal iodine syndrome	not_genetic	disulfiram
928	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	disulfiram
928	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	disulfiram
928	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	disulfiram
928	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	disulfiram
928	contraindication	238688	Neonatal iodine exposure	not_genetic	disulfiram
928	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	disulfiram
1085	contraindication	1910	Fetal iodine syndrome	not_genetic	ethoheptazine
1085	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	ethoheptazine
1085	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	ethoheptazine
1085	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	ethoheptazine
1085	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	ethoheptazine
1085	contraindication	238688	Neonatal iodine exposure	not_genetic	ethoheptazine
1085	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	ethoheptazine
164	contraindication	1910	Fetal iodine syndrome	not_genetic	aminoglutethimide
164	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	aminoglutethimide
164	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	aminoglutethimide
164	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	aminoglutethimide
164	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	aminoglutethimide
164	contraindication	238688	Neonatal iodine exposure	not_genetic	aminoglutethimide
164	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	aminoglutethimide
257	contraindication	1910	Fetal iodine syndrome	not_genetic	atorvastatin
257	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	atorvastatin
257	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	atorvastatin
257	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	atorvastatin
257	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	atorvastatin
257	contraindication	238688	Neonatal iodine exposure	not_genetic	atorvastatin
257	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	atorvastatin
2149	contraindication	1910	Fetal iodine syndrome	not_genetic	phenylpropanolamine
2149	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	phenylpropanolamine
2149	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	phenylpropanolamine
2149	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	phenylpropanolamine
2149	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	phenylpropanolamine
2149	contraindication	238688	Neonatal iodine exposure	not_genetic	phenylpropanolamine
2149	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	phenylpropanolamine
2847	contraindication	1910	Fetal iodine syndrome	not_genetic	warfarin
2847	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	warfarin
2847	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	warfarin
2847	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	warfarin
2847	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	warfarin
2847	contraindication	238688	Neonatal iodine exposure	not_genetic	warfarin
2847	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	warfarin
2214	contraindication	1910	Fetal iodine syndrome	not_genetic	pitavastatin
2214	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	pitavastatin
2214	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	pitavastatin
2214	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	pitavastatin
2214	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	pitavastatin
2214	contraindication	238688	Neonatal iodine exposure	not_genetic	pitavastatin
2214	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	pitavastatin
1572	contraindication	1910	Fetal iodine syndrome	not_genetic	levonorgestrel
1572	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	levonorgestrel
1572	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	levonorgestrel
1572	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	levonorgestrel
1572	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	levonorgestrel
1572	contraindication	238688	Neonatal iodine exposure	not_genetic	levonorgestrel
1572	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	levonorgestrel
4178	contraindication	1910	Fetal iodine syndrome	not_genetic	vandetanib
4178	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	vandetanib
4178	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	vandetanib
4178	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	vandetanib
4178	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	vandetanib
4178	contraindication	238688	Neonatal iodine exposure	not_genetic	vandetanib
4178	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	vandetanib
1745	contraindication	1910	Fetal iodine syndrome	not_genetic	thiamazole
1745	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	thiamazole
1745	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	thiamazole
1745	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	thiamazole
1745	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	thiamazole
1745	contraindication	238688	Neonatal iodine exposure	not_genetic	thiamazole
1745	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	thiamazole
1729	contraindication	1910	Fetal iodine syndrome	not_genetic	acetylmethadol
1729	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	acetylmethadol
1729	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	acetylmethadol
1729	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	acetylmethadol
1729	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	acetylmethadol
1729	contraindication	238688	Neonatal iodine exposure	not_genetic	acetylmethadol
1729	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	acetylmethadol
1210	contraindication	1910	Fetal iodine syndrome	not_genetic	fluoxymesterone
1210	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	fluoxymesterone
1210	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	fluoxymesterone
1210	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	fluoxymesterone
1210	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	fluoxymesterone
1210	contraindication	238688	Neonatal iodine exposure	not_genetic	fluoxymesterone
1210	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	fluoxymesterone
1336	contraindication	1910	Fetal iodine syndrome	not_genetic	guaifenesin
1336	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	guaifenesin
1336	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	guaifenesin
1336	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	guaifenesin
1336	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	guaifenesin
1336	contraindication	238688	Neonatal iodine exposure	not_genetic	guaifenesin
1336	contraindication	95715	Congenital hypothyroidism due to transplacental passage of maternal TSH-binding inhibitory antibodies	not_genetic	guaifenesin
1334	contraindication	1910	Fetal iodine syndrome	not_genetic	guaiacol
1334	contraindication	226316	Genetic transient congenital hypothyroidism	rare_genetic	guaiacol
1334	contraindication	226313	Congenital hypothyroidism due to maternal intake of antithyroid drugs	not_genetic	guaiacol
1334	contraindication	238696	Transient congenital hypothyroidism due to maternal factor	not_genetic	guaiacol
1334	contraindication	238699	Transient congenital hypothyroidism due to neonatal factor	not_genetic	guaiacol
