relationship_name	orphanet_id	dise_name	dise_type	drugbank_id	drug_name
indication	2801	Juvenile Paget disease	rare_genetic	DB01133	Tiludronate
indication	2801	Juvenile Paget disease	rare_genetic	DB00282	Pamidronate
indication	2801	Juvenile Paget disease	rare_genetic	DB00630	Alendronate
indication	2801	Juvenile Paget disease	rare_genetic	DB00399	Zoledronate
indication	163699	Alveolar soft-tissue sarcoma	not_genetic	DB00541	Vincristine
indication	209916	Extraskeletal myxoid chondrosarcoma	not_genetic	DB00541	Vincristine
indication	2030	Fibrosarcoma	not_genetic	DB00541	Vincristine
indication	3273	Synovial sarcoma	not_genetic	DB00541	Vincristine
indication	231108	Familial rhabdoid tumor	rare_genetic	DB00541	Vincristine
indication	370334	Extraskeletal Ewing sarcoma	not_genetic	DB00541	Vincristine
indication	31112	Dermatofibrosarcoma protuberans	rare_genetic	DB00541	Vincristine
indication	55880	Chondrosarcoma	not_genetic	DB00541	Vincristine
indication	79105	Myxofibrosarcoma	not_genetic	DB00541	Vincristine
indication	99757	Embryonal rhabdomyosarcoma	not_genetic	DB00541	Vincristine
indication	99756	Alveolar rhabdomyosarcoma	not_genetic	DB00541	Vincristine
indication	99971	Well-differentiated liposarcoma	not_genetic	DB00541	Vincristine
indication	99970	Dedifferentiated liposarcoma	not_genetic	DB00541	Vincristine
indication	99967	Myxoid/round cell liposarcoma	not_genetic	DB00541	Vincristine
indication	99966	Atypical teratoid rhabdoid tumor	not_genetic	DB00541	Vincristine
indication	163693	2p21 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	819	Smith-Magenis syndrome	rare_genetic	DB00541	Vincristine
indication	2308	Jacobsen syndrome	rare_genetic	DB00541	Vincristine
indication	171829	6q16 deletion syndrome	rare_genetic	DB00541	Vincristine
indication	199318	15q13.3 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	1587	Monosomy 13q14	rare_genetic	DB00541	Vincristine
indication	1620	Distal monosomy 3p	rare_genetic	DB00541	Vincristine
indication	1627	Deletion 5q35	rare_genetic	DB00541	Vincristine
indication	1001	2q37 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	1596	Distal monosomy 15q	rare_genetic	DB00541	Vincristine
indication	1617	2q24 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	1606	1p36 deletion syndrome	rare_genetic	DB00541	Vincristine
indication	251019	2q32q33 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	251028	2q33.1 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	251061	7q31 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	251066	8p11.2 deletion syndrome	rare_genetic	DB00541	Vincristine
indication	251071	8p23.1 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	251056	6q25 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	254525	Paternal 14q32.2 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	254528	Maternal 14q32.2 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261144	14q12 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261222	Distal 16p11.2 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261190	15q14 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261197	Proximal 16p11.2 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261295	20p12.3 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261279	17q23.1q23.2 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261265	17q12 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261250	16q24.3 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261257	Distal 17p13.3 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	261330	Distal 22q11.2 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	264200	14q22q23 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	268261	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	rare_genetic	DB00541	Vincristine
indication	280325	Distal monosomy 12p	rare_genetic	DB00541	Vincristine
indication	228402	2q23.1 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	228384	5q14.3 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	314655	Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	rare_genetic	DB00541	Vincristine
indication	369881	2p21 microdeletion syndrome without cystinuria	rare_genetic	DB00541	Vincristine
indication	363992	Ichthyosis-short stature-brachydactyly-microspherophakia syndrome	rare_genetic	DB00541	Vincristine
indication	363965	Koolen-De Vries syndrome due to a point mutation	rare_genetic	DB00541	Vincristine
indication	363958	17q21.31 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	rare_genetic	DB00541	Vincristine
indication	293948	1p21.3 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	313884	12p12.1 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	401986	1p31p32 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	411511	Angelman syndrome due to a point mutation	rare_genetic	DB00541	Vincristine
indication	411515	Angelman syndrome due to imprinting defect in 15q11-q13	rare_genetic	DB00541	Vincristine
indication	77301	Monosomy 9q22.3	rare_genetic	DB00541	Vincristine
indication	75857	6q terminal deletion syndrome	rare_genetic	DB00541	Vincristine
indication	36367	Distal monosomy 1q	rare_genetic	DB00541	Vincristine
indication	48652	Monosomy 22q13	rare_genetic	DB00541	Vincristine
indication	52022	Potocki-Shaffer syndrome	rare_genetic	DB00541	Vincristine
indication	94064	Deafness-infertility syndrome	rare_genetic	DB00541	Vincristine
indication	94063	12q14 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	94065	15q24 microdeletion syndrome	rare_genetic	DB00541	Vincristine
indication	98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	rare_genetic	DB00541	Vincristine
indication	98794	Angelman syndrome due to maternal 15q11q13 deletion	rare_genetic	DB00541	Vincristine
off-label use	251630	Anaplastic oligodendroglioma	not_genetic	DB00541	Vincristine
off-label use	251656	Oligoastrocytoma	not_genetic	DB00541	Vincristine
off-label use	251663	Anaplastic oligoastrocytoma	not_genetic	DB00541	Vincristine
off-label use	251671	Angiocentric glioma	not_genetic	DB00541	Vincristine
off-label use	251579	Giant cell glioblastoma	not_genetic	DB00541	Vincristine
off-label use	251589	Anaplastic astrocytoma	not_genetic	DB00541	Vincristine
off-label use	251598	Protoplasmic astrocytoma	not_genetic	DB00541	Vincristine
off-label use	251604	Gemistocytic astrocytoma	not_genetic	DB00541	Vincristine
off-label use	251601	Fibrillary astrocytoma	not_genetic	DB00541	Vincristine
off-label use	251612	Pilocytic astrocytoma	not_genetic	DB00541	Vincristine
off-label use	251627	Oligodendroglioma	not_genetic	DB00541	Vincristine
off-label use	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00541	Vincristine
indication	251630	Anaplastic oligodendroglioma	not_genetic	DB00541	Vincristine
indication	251656	Oligoastrocytoma	not_genetic	DB00541	Vincristine
indication	251663	Anaplastic oligoastrocytoma	not_genetic	DB00541	Vincristine
indication	251671	Angiocentric glioma	not_genetic	DB00541	Vincristine
indication	251579	Giant cell glioblastoma	not_genetic	DB00541	Vincristine
indication	251589	Anaplastic astrocytoma	not_genetic	DB00541	Vincristine
indication	251598	Protoplasmic astrocytoma	not_genetic	DB00541	Vincristine
indication	251604	Gemistocytic astrocytoma	not_genetic	DB00541	Vincristine
indication	251601	Fibrillary astrocytoma	not_genetic	DB00541	Vincristine
indication	251612	Pilocytic astrocytoma	not_genetic	DB00541	Vincristine
indication	251627	Oligodendroglioma	not_genetic	DB00541	Vincristine
indication	276627	Sporadic secreting paraganglioma	not_genetic	DB00541	Vincristine
indication	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00541	Vincristine
indication	29072	Hereditary pheochromocytoma-paraganglioma	rare_genetic	DB00541	Vincristine
indication	251630	Anaplastic oligodendroglioma	not_genetic	DB00853	Temozolomide
indication	251656	Oligoastrocytoma	not_genetic	DB00853	Temozolomide
indication	251663	Anaplastic oligoastrocytoma	not_genetic	DB00853	Temozolomide
indication	251671	Angiocentric glioma	not_genetic	DB00853	Temozolomide
indication	251579	Giant cell glioblastoma	not_genetic	DB00853	Temozolomide
indication	251589	Anaplastic astrocytoma	not_genetic	DB00853	Temozolomide
indication	251598	Protoplasmic astrocytoma	not_genetic	DB00853	Temozolomide
indication	251604	Gemistocytic astrocytoma	not_genetic	DB00853	Temozolomide
indication	251601	Fibrillary astrocytoma	not_genetic	DB00853	Temozolomide
indication	251612	Pilocytic astrocytoma	not_genetic	DB00853	Temozolomide
indication	251627	Oligodendroglioma	not_genetic	DB00853	Temozolomide
indication	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00853	Temozolomide
off-label use	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	DB00264	Metoprolol
off-label use	741	Familial mitral valve prolapse	rare_genetic	DB00264	Metoprolol
off-label use	741	Familial mitral valve prolapse	rare_genetic	DB00335	Atenolol
off-label use	741	Familial mitral valve prolapse	rare_genetic	DB00373	Timolol
off-label use	741	Familial mitral valve prolapse	rare_genetic	DB01193	Acebutolol
off-label use	741	Familial mitral valve prolapse	rare_genetic	DB01203	Nadolol
off-label use	741	Familial mitral valve prolapse	rare_genetic	DB00571	Propranolol
indication	319509	Combined oxidative phosphorylation defect type 9	rare_genetic	DB00571	Propranolol
indication	319504	Combined oxidative phosphorylation defect type 8	rare_genetic	DB00571	Propranolol
indication	314637	Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency	rare_genetic	DB00571	Propranolol
indication	352563	Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency	rare_genetic	DB00571	Propranolol
indication	289527	Fatal infantile hypertrophic cardiomyopathy due to mitochondrial complex I deficiency	rare_genetic	DB00571	Propranolol
indication	444013	Combined oxidative phosphorylation deficiency type 23	rare_genetic	DB00571	Propranolol
indication	3318	Essential thrombocythemia	not_genetic	DB00261	Anagrelide
indication	178307	Reticulate acropigmentation of Kitamura	rare_genetic	DB00755	Tretinoin
indication	280628	Familial progressive hyper- and hypopigmentation	rare_genetic	DB00755	Tretinoin
indication	41	Dyschromatosis symmetrica hereditaria	rare_genetic	DB00755	Tretinoin
indication	241	Dyschromatosis universalis	rare_genetic	DB00755	Tretinoin
indication	79145	Dowling-Degos disease	rare_genetic	DB00755	Tretinoin
off-label use	218	Darier disease	rare_genetic	DB00755	Tretinoin
off-label use	1775	Dyskeratosis congenita	rare_genetic	DB00755	Tretinoin
off-label use	189	Hidrotic ectodermal dysplasia	rare_genetic	DB00755	Tretinoin
off-label use	1010	Autosomal dominant palmoplantar keratoderma and congenital alopecia	rare_genetic	DB00755	Tretinoin
off-label use	1658	Absence of fingerprints-congenital milia syndrome	rare_genetic	DB00755	Tretinoin
off-label use	1662	Restrictive dermopathy	rare_genetic	DB00755	Tretinoin
off-label use	140966	Palmoplantar keratoderma, Nagashima type	rare_genetic	DB00755	Tretinoin
off-label use	1807	Focal facial dermal dysplasia type III	rare_genetic	DB00755	Tretinoin
off-label use	2092	Focal dermal hypoplasia	rare_genetic	DB00755	Tretinoin
off-label use	2078	Geroderma osteodysplastica	rare_genetic	DB00755	Tretinoin
off-label use	2340	Keratosis follicularis spinulosa decalvans	rare_genetic	DB00755	Tretinoin
off-label use	2342	Haim-Munk syndrome	rare_genetic	DB00755	Tretinoin
off-label use	2337	Non-epidermolytic palmoplantar keratoderma	rare_genetic	DB00755	Tretinoin
off-label use	494	Keratoderma hereditarium mutilans	rare_genetic	DB00755	Tretinoin
off-label use	247820	Ectodermal dysplasia-syndactyly syndrome	rare_genetic	DB00755	Tretinoin
off-label use	2199	Epidermolytic palmoplantar keratoderma	rare_genetic	DB00755	Tretinoin
off-label use	2202	Palmoplantar keratoderma-deafness syndrome	rare_genetic	DB00755	Tretinoin
off-label use	2698	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome	rare_genetic	DB00755	Tretinoin
off-label use	678	Papillon-Lefèvre syndrome	rare_genetic	DB00755	Tretinoin
off-label use	2505	Multiple benign circumferential skin creases on limbs	rare_genetic	DB00755	Tretinoin
off-label use	2834	Wrinkly skin syndrome	rare_genetic	DB00755	Tretinoin
off-label use	2907	Hereditary acrokeratotic poikiloderma, Weary type	rare_genetic	DB00755	Tretinoin
off-label use	217335	RIN2 syndrome	rare_genetic	DB00755	Tretinoin
off-label use	221016	Rothmund-Thomson syndrome type 2	rare_genetic	DB00755	Tretinoin
off-label use	221043	Hereditary sclerosing poikiloderma with tendon and pulmonary involvement	rare_genetic	DB00755	Tretinoin
off-label use	221145	Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies	rare_genetic	DB00755	Tretinoin
off-label use	758	Pseudoxanthoma elasticum	rare_genetic	DB00755	Tretinoin
off-label use	2841	Familial benign chronic pemphigus	rare_genetic	DB00755	Tretinoin
off-label use	324561	Hypopigmentation-punctate palmoplantar keratoderma syndrome	rare_genetic	DB00755	Tretinoin
off-label use	369992	Severe dermatitis-multiple allergies-metabolic wasting syndrome	rare_genetic	DB00755	Tretinoin
off-label use	370002	Focal palmoplantar keratoderma with joint keratoses	rare_genetic	DB00755	Tretinoin
off-label use	369999	Diffuse palmoplantar keratoderma with painful fissures	rare_genetic	DB00755	Tretinoin
off-label use	363523	Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome	rare_genetic	DB00755	Tretinoin
off-label use	357074	Autosomal recessive cutis laxa type 2, classic type	rare_genetic	DB00755	Tretinoin
off-label use	357064	Autosomal recessive cutis laxa type 2B	rare_genetic	DB00755	Tretinoin
off-label use	352662	Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome	rare_genetic	DB00755	Tretinoin
off-label use	293165	Skin fragility-woolly hair-palmoplantar keratoderma syndrome	rare_genetic	DB00755	Tretinoin
off-label use	289465	Isolated congenital adermatoglyphia	rare_genetic	DB00755	Tretinoin
off-label use	281201	Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	rare_genetic	DB00755	Tretinoin
off-label use	317	Erythrokeratodermia variabilis	rare_genetic	DB00755	Tretinoin
off-label use	402003	Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering	rare_genetic	DB00755	Tretinoin
off-label use	398189	Focal facial dermal dysplasia type IV	rare_genetic	DB00755	Tretinoin
off-label use	436252	Combined immunodeficiency-enteropathy spectrum	rare_genetic	DB00755	Tretinoin
off-label use	436274	Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	rare_genetic	DB00755	Tretinoin
off-label use	444138	Peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	rare_genetic	DB00755	Tretinoin
off-label use	420686	Woolly hair-palmoplantar keratoderma syndrome	rare_genetic	DB00755	Tretinoin
off-label use	423454	Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome	rare_genetic	DB00755	Tretinoin
off-label use	735	Porokeratosis of Mibelli	rare_genetic	DB00755	Tretinoin
off-label use	659	Mutilating palmoplantar keratoderma with periorificial keratotic plaques	rare_genetic	DB00755	Tretinoin
off-label use	316	Progressive symmetric erythrokeratodermia	rare_genetic	DB00755	Tretinoin
off-label use	66631	CEDNIK syndrome	rare_genetic	DB00755	Tretinoin
off-label use	79152	Disseminated superficial actinic porokeratosis	rare_genetic	DB00755	Tretinoin
off-label use	79151	Acrokeratosis verruciformis of Hopf	rare_genetic	DB00755	Tretinoin
off-label use	50944	Schöpf-Schulz-Passarge syndrome	rare_genetic	DB00755	Tretinoin
off-label use	50942	Keratosis palmoplantaris striata	rare_genetic	DB00755	Tretinoin
off-label use	90348	Autosomal dominant cutis laxa	rare_genetic	DB00755	Tretinoin
off-label use	90349	Autosomal recessive cutis laxa type 1	rare_genetic	DB00755	Tretinoin
off-label use	87503	Mal de Meleda	rare_genetic	DB00755	Tretinoin
off-label use	79395	Keratoderma hereditarium mutilans with ichthyosis	rare_genetic	DB00755	Tretinoin
off-label use	79501	Punctate palmoplantar keratoderma type 1	rare_genetic	DB00755	Tretinoin
off-label use	313	Lamellar ichthyosis	rare_genetic	DB00755	Tretinoin
off-label use	281122	Self-healing collodion baby	rare_genetic	DB00755	Tretinoin
off-label use	281127	Acral self-healing collodion baby	rare_genetic	DB00755	Tretinoin
off-label use	79394	Congenital non-bullous ichthyosiform erythroderma	rare_genetic	DB00755	Tretinoin
off-label use	100976	Bathing suit ichthyosis	rare_genetic	DB00755	Tretinoin
indication	2704	Ochoa syndrome	rare_genetic	DB01062	Oxybutynin
indication	79241	Biotinidase deficiency	rare_genetic	DB00121	Biotin
indication	79242	Holocarboxylase synthetase deficiency	rare_genetic	DB00121	Biotin
off-label use	100093	Carcinoid syndrome	not_genetic	DB00428	Streptozocin
indication	289157	Hypocalcemic vitamin D-dependent rickets	rare_genetic	DB00146	Calcidiol
off-label use	14	Abetalipoproteinemia	rare_genetic	DB00162	Vitamin A
off-label use	71	Chylomicron retention disease	rare_genetic	DB00162	Vitamin A
off-label use	2388	Choreoacanthocytosis	rare_genetic	DB00162	Vitamin A
off-label use	425	Apolipoprotein A-I deficiency	rare_genetic	DB00162	Vitamin A
off-label use	31150	Tangier disease	rare_genetic	DB00162	Vitamin A
off-label use	79293	Familial LCAT deficiency	rare_genetic	DB00162	Vitamin A
off-label use	79292	Fish-eye disease	rare_genetic	DB00162	Vitamin A
off-label use	1334	Chronic mucocutaneous candidiasis	rare_genetic	DB01123	Proflavine
indication	1334	Chronic mucocutaneous candidiasis	rare_genetic	DB00257	Clotrimazole
indication	1334	Chronic mucocutaneous candidiasis	rare_genetic	DB01127	Econazole
indication	1334	Chronic mucocutaneous candidiasis	rare_genetic	DB01110	Miconazole
indication	1334	Chronic mucocutaneous candidiasis	rare_genetic	DB00646	Nystatin
indication	3453	Autoimmune polyendocrinopathy type 1	rare_genetic	DB00646	Nystatin
indication	37042	Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome	rare_genetic	DB00646	Nystatin
off-label use	1334	Chronic mucocutaneous candidiasis	rare_genetic	DB00406	Gentian Violet
indication	186	Primary biliary cholangitis	not_genetic	DB01586	Ursodeoxycholic acid
indication	779	Reynolds syndrome	not_genetic	DB01586	Ursodeoxycholic acid
indication	210159	Adult hepatocellular carcinoma	not_genetic	DB00398	Sorafenib
indication	401920	Fibrolamellar hepatocellular carcinoma	not_genetic	DB00398	Sorafenib
indication	33402	Pediatric hepatocellular carcinoma	not_genetic	DB00398	Sorafenib
indication	146	Differentiated thyroid carcinoma	not_genetic	DB00398	Sorafenib
indication	319487	Familial papillary or follicular thyroid carcinoma	rare_genetic	DB00398	Sorafenib
indication	99361	Familial medullary thyroid carcinoma	rare_genetic	DB00398	Sorafenib
off-label use	251630	Anaplastic oligodendroglioma	not_genetic	DB00444	Teniposide
off-label use	251656	Oligoastrocytoma	not_genetic	DB00444	Teniposide
off-label use	251663	Anaplastic oligoastrocytoma	not_genetic	DB00444	Teniposide
off-label use	251671	Angiocentric glioma	not_genetic	DB00444	Teniposide
off-label use	251579	Giant cell glioblastoma	not_genetic	DB00444	Teniposide
off-label use	251589	Anaplastic astrocytoma	not_genetic	DB00444	Teniposide
off-label use	251598	Protoplasmic astrocytoma	not_genetic	DB00444	Teniposide
off-label use	251604	Gemistocytic astrocytoma	not_genetic	DB00444	Teniposide
off-label use	251601	Fibrillary astrocytoma	not_genetic	DB00444	Teniposide
off-label use	251612	Pilocytic astrocytoma	not_genetic	DB00444	Teniposide
off-label use	251627	Oligodendroglioma	not_genetic	DB00444	Teniposide
off-label use	276627	Sporadic secreting paraganglioma	not_genetic	DB00444	Teniposide
off-label use	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00444	Teniposide
off-label use	29072	Hereditary pheochromocytoma-paraganglioma	rare_genetic	DB00444	Teniposide
indication	251630	Anaplastic oligodendroglioma	not_genetic	DB00531	Cyclophosphamide
indication	251656	Oligoastrocytoma	not_genetic	DB00531	Cyclophosphamide
indication	251663	Anaplastic oligoastrocytoma	not_genetic	DB00531	Cyclophosphamide
indication	251671	Angiocentric glioma	not_genetic	DB00531	Cyclophosphamide
indication	251579	Giant cell glioblastoma	not_genetic	DB00531	Cyclophosphamide
indication	251589	Anaplastic astrocytoma	not_genetic	DB00531	Cyclophosphamide
indication	251598	Protoplasmic astrocytoma	not_genetic	DB00531	Cyclophosphamide
indication	251604	Gemistocytic astrocytoma	not_genetic	DB00531	Cyclophosphamide
indication	251601	Fibrillary astrocytoma	not_genetic	DB00531	Cyclophosphamide
indication	251612	Pilocytic astrocytoma	not_genetic	DB00531	Cyclophosphamide
indication	251627	Oligodendroglioma	not_genetic	DB00531	Cyclophosphamide
indication	276627	Sporadic secreting paraganglioma	not_genetic	DB00531	Cyclophosphamide
indication	370348	Peripheral primitive neuroectodermal tumor	not_genetic	DB00531	Cyclophosphamide
indication	29072	Hereditary pheochromocytoma-paraganglioma	rare_genetic	DB00531	Cyclophosphamide
indication	586	Cystic fibrosis	rare_genetic	DB00131	Adenosine monophosphate
indication	586	Cystic fibrosis	rare_genetic	DB08820	Ivacaftor
indication	146	Differentiated thyroid carcinoma	not_genetic	DB05294	Vandetanib
indication	319487	Familial papillary or follicular thyroid carcinoma	rare_genetic	DB05294	Vandetanib
indication	99361	Familial medullary thyroid carcinoma	rare_genetic	DB05294	Vandetanib
indication	171695	Parkinsonian-pyramidal syndrome	rare_genetic	DB00989	Rivastigmine
indication	2828	Young-onset Parkinson disease	rare_genetic	DB00989	Rivastigmine
indication	2379	Early-onset parkinsonism-intellectual disability syndrome	rare_genetic	DB00989	Rivastigmine
indication	363654	X-linked parkinsonism-spasticity syndrome	rare_genetic	DB00989	Rivastigmine
indication	411602	Hereditary late-onset Parkinson disease	rare_genetic	DB00989	Rivastigmine
indication	391411	Atypical juvenile parkinsonism	rare_genetic	DB00989	Rivastigmine
indication	399	Huntington disease	rare_genetic	DB04844	Tetrabenazine
indication	157941	Huntington disease-like 1	rare_genetic	DB04844	Tetrabenazine
indication	248111	Juvenile Huntington disease	rare_genetic	DB04844	Tetrabenazine
indication	401901	Huntington disease-like syndrome due to C9ORF72 expansions	rare_genetic	DB04844	Tetrabenazine
indication	59306	McLeod neuroacanthocytosis syndrome	rare_genetic	DB04844	Tetrabenazine
indication	98934	Huntington disease-like 2	rare_genetic	DB04844	Tetrabenazine
off-label use	25	Glutaryl-CoA dehydrogenase deficiency	rare_genetic	DB00140	Riboflavin
off-label use	3124	Saccharopinuria	rare_genetic	DB00140	Riboflavin
off-label use	2203	Hyperlysinemia	rare_genetic	DB00140	Riboflavin
off-label use	79154	2-aminoadipic 2-oxoadipic aciduria	rare_genetic	DB00140	Riboflavin
off-label use	35706	Glutaric acidemia type 3	rare_genetic	DB00140	Riboflavin
off-label use	36412	Hypocomplementemic urticarial vasculitis	not_genetic	DB00859	Penicillamine
indication	805	Tuberous sclerosis complex	rare_genetic	DB01590	Everolimus
indication	805	Tuberous sclerosis complex	rare_genetic	DB00877	Sirolimus
indication	275786	Drug- or toxin-induced pulmonary arterial hypertension	not_genetic	DB00877	Sirolimus
indication	275798	Pulmonary arterial hypertension associated with connective tissue disease	not_genetic	DB00877	Sirolimus
