:ID,identifier:string,name:string,:LABEL
C0542243,C0542243,"Toxic reaction (NOS)",Side Effect
GO:0002260,GO:0002260,"lymphocyte homeostasis",Biological Process
200726,200726,"LOC200726",Gene
GO:1903375,GO:1903375,"facioacoustic ganglion development",Biological Process
GO:0000703,GO:0000703,"oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity",Molecular Function
8894,8894,"EIF2S2",Gene
441054,441054,"C4orf47",Gene
GO:0044327,GO:0044327,"dendritic spine head",Cellular Component
GO:0061525,GO:0061525,"hindgut development",Biological Process
C0018520,C0018520,"Breath odour",Side Effect
6363,6363,"CCL19",Gene
C0558368,C0558368,"Vaginal irritation",Side Effect
84918,84918,"LRP11",Gene
C0695236,C0695236,"Tracheostomy infection",Side Effect
GO:0005685,GO:0005685,"U1 snRNP",Cellular Component
64841,64841,"GNPNAT1",Gene
GO:0050733,GO:0050733,"RS domain binding",Molecular Function
DB01242,DB01242,"Clomipramine",Compound
3985,3985,"LIMK2",Gene
GO:0070487,GO:0070487,"monocyte aggregation",Biological Process
GO:0001906,GO:0001906,"cell killing",Biological Process
PC7_5328,PC7_5328,"Metabolism of nitric oxide",Pathway
GO:0005779,GO:0005779,"integral component of peroxisomal membrane",Cellular Component
246176,246176,"GAS2L2",Gene
C0333258,C0333258,"Lymphorrhoea",Side Effect
10817,10817,"FRS3",Gene
692094,692094,"MSMP",Gene
C0039971,C0039971,"Thirst",Side Effect
79081,79081,"LBHD1",Gene
C0853050,C0853050,"Blood acid phosphatase increased",Side Effect
GO:0032143,GO:0032143,"single thymine insertion binding",Molecular Function
GO:0050772,GO:0050772,"positive regulation of axonogenesis",Biological Process
51301,51301,"GCNT4",Gene
WP691_r79986,WP691_r79986,"Tamoxifen metabolism",Pathway
PC7_6157,PC7_6157,"PI3K/AKT activation",Pathway
DB01589,DB01589,"Quazepam",Compound
6423,6423,"SFRP2",Gene
C1096691,C1096691,"BK virus infection",Side Effect
50846,50846,"DHH",Gene
C0036601,C0036601,"Self mutilation",Side Effect
338879,338879,"RNASE10",Gene
84466,84466,"MEGF10",Gene
389558,389558,"FAM180A",Gene
23066,23066,"CAND2",Gene
C0349398,C0349398,"Paranoid delusions",Side Effect
D017246,D017246,"Ophthalmoplegia, Chronic Progressive External",Symptom
56654,56654,"NPDC1",Gene
91298,91298,"C12orf29",Gene
3117,3117,"HLA-DQA1",Gene
C0042487,C0042487,"Venous thrombosis",Side Effect
GO:2000049,GO:2000049,"positive regulation of cell-cell adhesion mediated by cadherin",Biological Process
255027,255027,"MPV17L",Gene
GO:0002331,GO:0002331,"pre-B cell allelic exclusion",Biological Process
10397,10397,"NDRG1",Gene
GO:0034372,GO:0034372,"very-low-density lipoprotein particle remodeling",Biological Process
GO:0070070,GO:0070070,"proton-transporting V-type ATPase complex assembly",Biological Process
GO:0004180,GO:0004180,"carboxypeptidase activity",Molecular Function
GO:0003188,GO:0003188,"heart valve formation",Biological Process
GO:0003917,GO:0003917,"DNA topoisomerase type I activity",Molecular Function
C0032541,C0032541,"Polyneuritis",Side Effect
GO:0009642,GO:0009642,"response to light intensity",Biological Process
25984,25984,"KRT23",Gene
PC7_6094,PC7_6094,"P2Y receptors",Pathway
C2721578,C2721578,"Pulmonary oil microembolism",Side Effect
GO:0046471,GO:0046471,"phosphatidylglycerol metabolic process",Biological Process
C0242420,C0242420,"Retinal oedema",Side Effect
8019,8019,"BRD3",Gene
C0860155,C0860155,"Non-Q wave MI",Side Effect
GO:0008233,GO:0008233,"peptidase activity",Molecular Function
GO:0018283,GO:0018283,"iron incorporation into metallo-sulfur cluster",Biological Process
PC7_3321,PC7_3321,"Downregulation of ERBB4 signaling",Pathway
C2609269,C2609269,"Fasting hyperglycaemia",Side Effect
5580,5580,"PRKCD",Gene
GO:0060563,GO:0060563,"neuroepithelial cell differentiation",Biological Process
PC7_3419,PC7_3419,"EPHA2 forward signaling",Pathway
PC7_8659,PC7_8659,"VEGF and VEGFR signaling network",Pathway
GO:0004991,GO:0004991,"parathyroid hormone receptor activity",Molecular Function
4713,4713,"NDUFB7",Gene
284403,284403,"WDR62",Gene
55335,55335,"NIPSNAP3B",Gene
105376335,105376335,"LOC105376335",Gene
C0278016,C0278016,"Faeces hard",Side Effect
GO:0098803,GO:0098803,"respiratory chain complex",Cellular Component
54848,54848,"ARHGEF38",Gene
80737,80737,"VWA7",Gene
319,319,"APOF",Gene
10098,10098,"TSPAN5",Gene
471,471,"ATIC",Gene
GO:0031708,GO:0031708,"endothelin B receptor binding",Molecular Function
102724708,102724708,"LOC102724708",Gene
768206,768206,"PRCD",Gene
D012817,D012817,"Signs and Symptoms, Digestive",Symptom
C0151680,C0151680,"Gonadotropic luteinizing hormone increased",Side Effect
DB01205,DB01205,"Flumazenil",Compound
GO:1904396,GO:1904396,"regulation of neuromuscular junction development",Biological Process
C0740401,C0740401,"Duodenal ulcer perforation",Side Effect
6664,6664,"SOX11",Gene
81168,81168,"OR8J3",Gene
GO:0003105,GO:0003105,"negative regulation of glomerular filtration",Biological Process
GO:0031346,GO:0031346,"positive regulation of cell projection organization",Biological Process
GO:0003180,GO:0003180,"aortic valve morphogenesis",Biological Process
57798,57798,"GATAD1",Gene
C0006266,C0006266,"Bronchospasm",Side Effect
101927655,101927655,"ZASP",Gene
GO:0007076,GO:0007076,"mitotic chromosome condensation",Biological Process
GO:0030934,GO:0030934,"anchoring collagen complex",Cellular Component
4261,4261,"CIITA",Gene
C0853008,C0853008,"Parkinson's disease aggravated",Side Effect
56931,56931,"DUS3L",Gene
221527,221527,"ZBTB12",Gene
3806,3806,"KIR2DS1",Gene
GO:0038086,GO:0038086,"VEGF-activated platelet-derived growth factor receptor signaling pathway",Biological Process
GO:2000008,GO:2000008,"regulation of protein localization to cell surface",Biological Process
64211,64211,"LHX5",Gene
727910,727910,"TLCD2",Gene
80317,80317,"ZKSCAN3",Gene
105373988,105373988,"LOC105373988",Gene
1915,1915,"EEF1A1",Gene
140686,140686,"WFDC3",Gene
GO:1900020,GO:1900020,"positive regulation of protein kinase C activity",Biological Process
26648,26648,"OR7E24",Gene
GO:0036100,GO:0036100,"leukotriene catabolic process",Biological Process
79830,79830,"ZMYM1",Gene
C0341503,C0341503,"Peritonitis bacterial",Side Effect
8747,8747,"ADAM21",Gene
GO:0001158,GO:0001158,"enhancer sequence-specific DNA binding",Molecular Function
102723805,102723805,"LOC102723805",Gene
105371130,105371130,"LOC105371130",Gene
PC7_2704,PC7_2704,"Creation of C4 and C2 activators",Pathway
GO:0061371,GO:0061371,"determination of heart left/right asymmetry",Biological Process
DOID:0050156,DOID:0050156,"idiopathic pulmonary fibrosis",Disease
C0151472,C0151472,"Albumin globulin ratio abnormal",Side Effect
WP3300_r81234,WP3300_r81234,"Dual hijack model of Vif in HIV infection",Pathway
C0585186,C0585186,"Cutaneous hypersensitivity",Side Effect
PC7_6646,PC7_6646,"Proton/oligonucleotide cotransporters",Pathway
GO:0061092,GO:0061092,"positive regulation of phospholipid translocation",Biological Process
C0085271,C0085271,"Self injurious behaviour",Side Effect
163351,163351,"GBP6",Gene
3866,3866,"KRT15",Gene
GO:0050818,GO:0050818,"regulation of coagulation",Biological Process
GO:0070562,GO:0070562,"regulation of vitamin D receptor signaling pathway",Biological Process
D012133,D012133,"Respiratory Paralysis",Symptom
1463,1463,"NCAN",Gene
GO:0000253,GO:0000253,"3-keto sterol reductase activity",Molecular Function
331,331,"XIAP",Gene
88745,88745,"RRP36",Gene
C0403639,C0403639,"Chemical cystitis",Side Effect
PC7_2675,PC7_2675,"Conjugation of benzoate with glycine",Pathway
976,976,"ADGRE5",Gene
8295,8295,"TRRAP",Gene
PC7_4611,PC7_4611,"IL2 signaling events mediated by PI3K",Pathway
25841,25841,"ABTB2",Gene
199800,199800,"ADM5",Gene
GO:0031372,GO:0031372,"UBC13-MMS2 complex",Cellular Component
UBERON:0001224,UBERON:0001224,"renal pelvis",Anatomy
401024,401024,"FSIP2",Gene
286058,286058,"LOC286058",Gene
C0221745,C0221745,"Depression suicidal",Side Effect
GO:1901992,GO:1901992,"positive regulation of mitotic cell cycle phase transition",Biological Process
GO:0036304,GO:0036304,"umbilical cord morphogenesis",Biological Process
GO:0007197,GO:0007197,"adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway",Biological Process
643155,643155,"SMIM15",Gene
5949,5949,"RBP3",Gene
23431,23431,"AP4E1",Gene
PC7_4491,PC7_4491,"Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis",Pathway
GO:0050955,GO:0050955,"thermoception",Biological Process
GO:0043461,GO:0043461,"proton-transporting ATP synthase complex assembly",Biological Process
GO:0003835,GO:0003835,"beta-galactoside alpha-2,6-sialyltransferase activity",Molecular Function
222255,222255,"ATXN7L1",Gene
GO:0034518,GO:0034518,"RNA cap binding complex",Cellular Component
63915,63915,"BLOC1S5",Gene
347741,347741,"OTOP3",Gene
3059,3059,"HCLS1",Gene
10246,10246,"SLC17A2",Gene
GO:0006044,GO:0006044,"N-acetylglucosamine metabolic process",Biological Process
GO:0097361,GO:0097361,"CIA complex",Cellular Component
GO:0008969,GO:0008969,"phosphohistidine phosphatase activity",Molecular Function
100131801,100131801,"PET100",Gene
108,108,"ADCY2",Gene
9891,9891,"NUAK1",Gene
GO:0030805,GO:0030805,"regulation of cyclic nucleotide catabolic process",Biological Process
191585,191585,"PLAC4",Gene
7388,7388,"UQCRH",Gene
GO:0042789,GO:0042789,"mRNA transcription from RNA polymerase II promoter",Biological Process
GO:0090166,GO:0090166,"Golgi disassembly",Biological Process
100529239,100529239,"RPS10-NUDT3",Gene
GO:1900153,GO:1900153,"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",Biological Process
C0854359,C0854359,"Insulin autoimmune syndrome",Side Effect
C0241310,C0241310,"Suprapubic pain",Side Effect
DB00443,DB00443,"Betamethasone",Compound
GO:0043277,GO:0043277,"apoptotic cell clearance",Biological Process
22979,22979,"EFR3B",Gene
D009122,D009122,"Muscle Hypertonia",Symptom
GO:0021644,GO:0021644,"vagus nerve morphogenesis",Biological Process
GO:0007585,GO:0007585,"respiratory gaseous exchange",Biological Process
10283,10283,"CWC27",Gene
GO:0001654,GO:0001654,"eye development",Biological Process
5010,5010,"CLDN11",Gene
GO:0001959,GO:0001959,"regulation of cytokine-mediated signaling pathway",Biological Process
55632,55632,"G2E3",Gene
C0853013,C0853013,"Diverticular perforation",Side Effect
102724730,102724730,"LOC102724730",Gene
2063,2063,"NR2F6",Gene
GO:0009125,GO:0009125,"nucleoside monophosphate catabolic process",Biological Process
150681,150681,"OR6B3",Gene
55245,55245,"UQCC1",Gene
GO:0007266,GO:0007266,"Rho protein signal transduction",Biological Process
C0031039,C0031039,"Pericardial effusion",Side Effect
GO:2000301,GO:2000301,"negative regulation of synaptic vesicle exocytosis",Biological Process
10970,10970,"CKAP4",Gene
102725009,102725009,"LOC102725009",Gene
C0281914,C0281914,"Musculoskeletal deformity",Side Effect
374907,374907,"B3GNT8",Gene
253582,253582,"TMEM244",Gene
124460,124460,"SNX20",Gene
7448,7448,"VTN",Gene
DB00711,DB00711,"Diethylcarbamazine",Compound
GO:2000479,GO:2000479,"regulation of cAMP-dependent protein kinase activity",Biological Process
105379198,105379198,"LOC105379198",Gene
7093,7093,"TLL2",Gene
145864,145864,"HAPLN3",Gene
GO:0072047,GO:0072047,"proximal/distal pattern formation involved in nephron development",Biological Process
57715,57715,"SEMA4G",Gene
GO:0090322,GO:0090322,"regulation of superoxide metabolic process",Biological Process
GO:0080008,GO:0080008,"Cul4-RING E3 ubiquitin ligase complex",Cellular Component
GO:0044531,GO:0044531,"modulation of programmed cell death in other organism",Biological Process
GO:2000566,GO:2000566,"positive regulation of CD8-positive, alpha-beta T cell proliferation",Biological Process
C1384606,C1384606,"Dyspareunia",Side Effect
100132916,100132916,"FAM159B",Gene
101060171,101060171,"ARMC4P1",Gene
GO:0042997,GO:0042997,"negative regulation of Golgi to plasma membrane protein transport",Biological Process
283349,283349,"RASSF3",Gene
GO:0004012,GO:0004012,"phospholipid-translocating ATPase activity",Molecular Function
64092,64092,"SAMSN1",Gene
WP697_r80025,WP697_r80025,"Estrogen metabolism",Pathway
GO:1904673,GO:1904673,"negative regulation of somatic stem cell population maintenance",Biological Process
9531,9531,"BAG3",Gene
150350,150350,"ENTHD1",Gene
GO:0038155,GO:0038155,"interleukin-23-mediated signaling pathway",Biological Process
GO:0019856,GO:0019856,"pyrimidine nucleobase biosynthetic process",Biological Process
79683,79683,"ZDHHC14",Gene
9044,9044,"BTAF1",Gene
C0221244,C0221244,"Dandruff",Side Effect
GO:0043949,GO:0043949,"regulation of cAMP-mediated signaling",Biological Process
GO:0050347,GO:0050347,"trans-octaprenyltranstransferase activity",Molecular Function
6641,6641,"SNTB1",Gene
GO:0031464,GO:0031464,"Cul4A-RING E3 ubiquitin ligase complex",Cellular Component
23643,23643,"LY96",Gene
84140,84140,"FAM161A",Gene
PC7_8055,PC7_8055,"TRAF6 mediated IRF7 activation",Pathway
5738,5738,"PTGFRN",Gene
23284,23284,"ADGRL3",Gene
83657,83657,"DYNLRB2",Gene
3207,3207,"HOXA11",Gene
GO:0019767,GO:0019767,"IgE receptor activity",Molecular Function
C0007280,C0007280,"Carotid bruit",Side Effect
GO:0061621,GO:0061621,"canonical glycolysis",Biological Process
GO:0032069,GO:0032069,"regulation of nuclease activity",Biological Process
646799,646799,"ZAR1L",Gene
1312,1312,"COMT",Gene
11127,11127,"KIF3A",Gene
DB01013,DB01013,"Clobetasol propionate",Compound
GO:2000766,GO:2000766,"negative regulation of cytoplasmic translation",Biological Process
253190,253190,"SERHL2",Gene
861,861,"RUNX1",Gene
WP179_r70629,WP179_r70629,"Cell Cycle",Pathway
GO:0070278,GO:0070278,"extracellular matrix constituent secretion",Biological Process
7693,7693,"ZNF134",Gene
GO:0035241,GO:0035241,"protein-arginine omega-N monomethyltransferase activity",Molecular Function
51124,51124,"IER3IP1",Gene
94015,94015,"TTYH2",Gene
C1696685,C1696685,"Intentional drug misuse",Side Effect
5286,5286,"PIK3C2A",Gene
23344,23344,"ESYT1",Gene
GO:0042495,GO:0042495,"detection of triacyl bacterial lipopeptide",Biological Process
GO:0042030,GO:0042030,"ATPase inhibitor activity",Molecular Function
100885848,100885848,"PTGES3L",Gene
C0043092,C0043092,"Wegener's granulomatosis",Side Effect
105369209,105369209,"LOC105369209",Gene
105376908,105376908,"LOC105376908",Gene
4803,4803,"NGF",Gene
55425,55425,"GPALPP1",Gene
GO:0034628,GO:0034628,"'de novo' NAD biosynthetic process from aspartate",Biological Process
56953,56953,"NT5M",Gene
2940,2940,"GSTA3",Gene
10675,10675,"CSPG5",Gene
GO:2001026,GO:2001026,"regulation of endothelial cell chemotaxis",Biological Process
GO:0002702,GO:0002702,"positive regulation of production of molecular mediator of immune response",Biological Process
DB00990,DB00990,"Exemestane",Compound
254786,254786,"OR6C3",Gene
GO:0045502,GO:0045502,"dynein binding",Molecular Function
9772,9772,"KIAA0195",Gene
GO:0043084,GO:0043084,"penile erection",Biological Process
C3665596,C3665596,"Warts",Side Effect
7090,7090,"TLE3",Gene
GO:1901621,GO:1901621,"negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning",Biological Process
GO:2000474,GO:2000474,"regulation of opioid receptor signaling pathway",Biological Process
C1306341,C1306341,"Mental disability",Side Effect
GO:0048027,GO:0048027,"mRNA 5'-UTR binding",Molecular Function
GO:0045591,GO:0045591,"positive regulation of regulatory T cell differentiation",Biological Process
GO:0036258,GO:0036258,"multivesicular body assembly",Biological Process
6882,6882,"TAF11",Gene
C0586553,C0586553,"Thyrotropin high",Side Effect
GO:0042510,GO:0042510,"regulation of tyrosine phosphorylation of Stat1 protein",Biological Process
57504,57504,"MTA3",Gene
GO:0030670,GO:0030670,"phagocytic vesicle membrane",Cellular Component
DB08890,DB08890,"Linaclotide",Compound
C2242708,C2242708,"Hypertransaminasaemia",Side Effect
GO:0090208,GO:0090208,"positive regulation of triglyceride metabolic process",Biological Process
GO:0009328,GO:0009328,"phenylalanine-tRNA ligase complex",Cellular Component
N0000007822,N0000007822,"Polymyxins",Pharmacologic Class
57053,57053,"CHRNA10",Gene
90161,90161,"HS6ST2",Gene
C0008372,C0008372,"Cholestasis intrahepatic",Side Effect
2488,2488,"FSHB",Gene
GO:1902998,GO:1902998,"positive regulation of neurofibrillary tangle assembly",Biological Process
GO:1901532,GO:1901532,"regulation of hematopoietic progenitor cell differentiation",Biological Process
PC7_7432,PC7_7432,"Serotonin receptors",Pathway
C0151996,C0151996,"Uterine fibroids enlarged",Side Effect
79895,79895,"ATP8B4",Gene
2005,2005,"ELK4",Gene
9320,9320,"TRIP12",Gene
C0541840,C0541840,"Contraction skeletal muscle",Side Effect
GO:0051120,GO:0051120,"hepoxilin A3 synthase activity",Molecular Function
GO:0044130,GO:0044130,"negative regulation of growth of symbiont in host",Biological Process
7036,7036,"TFR2",Gene
105373243,105373243,"LOC105373243",Gene
8837,8837,"CFLAR",Gene
C0032617,C0032617,"Polyuria",Side Effect
GO:0042138,GO:0042138,"meiotic DNA double-strand break formation",Biological Process
GO:1901615,GO:1901615,"organic hydroxy compound metabolic process",Biological Process
105370708,105370708,"LOC105370708",Gene
C3203485,C3203485,"Orthostatic dysregulation",Side Effect
138046,138046,"RALYL",Gene
C0677658,C0677658,"Breast disorder female",Side Effect
3742,3742,"KCNA6",Gene
84893,84893,"FBXO18",Gene
105378564,105378564,"LOC105378564",Gene
C0040822,C0040822,"Tremor",Side Effect
283685,283685,"GOLGA6L2",Gene
GO:0030311,GO:0030311,"poly-N-acetyllactosamine biosynthetic process",Biological Process
57113,57113,"TRPC7",Gene
C0022281,C0022281,"Eye pruritus",Side Effect
