hpo_id	xref	xtype
HP:0002710	UMLS:C0399605	UMLS
HP:0002711	UMLS:C1845109	UMLS
HP:0002714	UMLS:C1866195	UMLS
HP:0002715	UMLS:C4021753	UMLS
HP:0002716	MSH:D000072281	MSH
HP:0002716	SNOMEDCT_US:30746006	SNOMEDCT_US
HP:0002716	UMLS:C0497156	UMLS
HP:0002717	UMLS:C4025685	UMLS
HP:0002718	SNOMEDCT_US:428875002	SNOMEDCT_US
HP:0002718	UMLS:C1844383	UMLS
HP:0002718	UMLS:C2748958	UMLS
HP:0002718	UMLS:C4020846	UMLS
HP:0002719	UMLS:C0239998	UMLS
HP:0002720	MSH:D017098	MSH
HP:0002720	SNOMEDCT_US:29260007	SNOMEDCT_US
HP:0002720	UMLS:C0162538	UMLS
HP:0002721	MSH:D007153	MSH
HP:0002721	SNOMEDCT_US:234532001	SNOMEDCT_US
HP:0002721	UMLS:C0021051	UMLS
HP:0002722	UMLS:C4025684	UMLS
HP:0002723	UMLS:C1844385	UMLS
HP:0002724	UMLS:C4021752	UMLS
HP:0002725	MSH:D008180	MSH
HP:0002725	SNOMEDCT_US:55464009	SNOMEDCT_US
HP:0002725	UMLS:C0024141	UMLS
HP:0002726	UMLS:C2673462	UMLS
HP:0002728	MSH:D002178	MSH
HP:0002728	SNOMEDCT_US:234568006	SNOMEDCT_US
HP:0002728	UMLS:C0006845	UMLS
HP:0002729	UMLS:C4014733	UMLS
HP:0002730	UMLS:C1858970	UMLS
HP:0002731	UMLS:C1858969	UMLS
HP:0002732	UMLS:C1865377	UMLS
HP:0002732	UMLS:C4025683	UMLS
HP:0002733	UMLS:C0149727	UMLS
HP:0002737	UMLS:C1839507	UMLS
HP:0002738	UMLS:C1859682	UMLS
HP:0002738	UMLS:C4280548	UMLS
HP:0002738	UMLS:C4280549	UMLS
HP:0002740	MSH:D004927	MSH
HP:0002740	SNOMEDCT_US:71057007	SNOMEDCT_US
HP:0002740	UMLS:C0014836	UMLS
HP:0002741	UMLS:C4025682	UMLS
HP:0002742	UMLS:C4021751	UMLS
HP:0002743	UMLS:C4025681	UMLS
HP:0002744	SNOMEDCT_US:1085331000119107	SNOMEDCT_US
HP:0002744	UMLS:C1398522	UMLS
HP:0002745	MSH:D007971	MSH
HP:0002745	MSH:D007972	MSH
HP:0002745	SNOMEDCT_US:414603003	SNOMEDCT_US
HP:0002745	SNOMEDCT_US:9187004	SNOMEDCT_US
HP:0002745	UMLS:C0023532	UMLS
HP:0002745	UMLS:C1704317	UMLS
HP:0002747	UMLS:C3806467	UMLS
HP:0002748	MSH:D012279	MSH
HP:0002748	SNOMEDCT_US:41345002	SNOMEDCT_US
HP:0002748	UMLS:C0035579	UMLS
HP:0002749	SNOMEDCT_US:4598005	SNOMEDCT_US
HP:0002749	UMLS:C0029442	UMLS
HP:0002750	SNOMEDCT_US:123983008	SNOMEDCT_US
HP:0002750	UMLS:C0541764	UMLS
HP:0002751	SNOMEDCT_US:405773007	SNOMEDCT_US
HP:0002751	UMLS:C0575158	UMLS
HP:0002752	UMLS:C1833324	UMLS
HP:0002753	UMLS:C1833325	UMLS
HP:0002754	MSH:D010019	MSH
HP:0002754	SNOMEDCT_US:111253001	SNOMEDCT_US
HP:0002754	SNOMEDCT_US:60168000	SNOMEDCT_US
HP:0002754	UMLS:C0029443	UMLS
HP:0002754	UMLS:C2242472	UMLS
HP:0002755	UMLS:C3806330	UMLS
HP:0002756	MSH:D005598	MSH
HP:0002756	SNOMEDCT_US:22640007	SNOMEDCT_US
HP:0002756	SNOMEDCT_US:268029009	SNOMEDCT_US
HP:0002756	UMLS:C0016663	UMLS
HP:0002757	MSH:D000069076	MSH
HP:0002757	SNOMEDCT_US:134291007	SNOMEDCT_US
HP:0002757	SNOMEDCT_US:5468008	SNOMEDCT_US
HP:0002757	UMLS:C0016655	UMLS
HP:0002757	UMLS:C1833752	UMLS
HP:0002757	UMLS:C3805574	UMLS
HP:0002757	UMLS:C3806283	UMLS
HP:0002758	MSH:D010003	MSH
HP:0002758	SNOMEDCT_US:225655006	SNOMEDCT_US
HP:0002758	SNOMEDCT_US:396275006	SNOMEDCT_US
HP:0002758	UMLS:C0029408	UMLS
HP:0002761	UMLS:C1836308	UMLS
HP:0002762	MSH:D005097	MSH
HP:0002762	SNOMEDCT_US:254044004	SNOMEDCT_US
HP:0002762	UMLS:C0015306	UMLS
HP:0002763	UMLS:C4025680	UMLS
HP:0002764	UMLS:C4025679	UMLS
HP:0002766	UMLS:C3277114	UMLS
HP:0002777	MSH:D014135	MSH
HP:0002777	SNOMEDCT_US:11296007	SNOMEDCT_US
HP:0002777	UMLS:C0040583	UMLS
HP:0002778	MSH:D014133	MSH
HP:0002778	SNOMEDCT_US:47125007	SNOMEDCT_US
HP:0002778	UMLS:C0040580	UMLS
HP:0002778	UMLS:C4025678	UMLS
HP:0002779	MSH:D055090	MSH
HP:0002779	SNOMEDCT_US:95434006	SNOMEDCT_US
HP:0002779	UMLS:C0948187	UMLS
HP:0002780	MSH:D055091	MSH
HP:0002780	SNOMEDCT_US:54203008	SNOMEDCT_US
HP:0002780	UMLS:C0264353	UMLS
HP:0002781	UMLS:C0740852	UMLS
HP:0002783	SNOMEDCT_US:448739000	SNOMEDCT_US
HP:0002783	SNOMEDCT_US:50417007	SNOMEDCT_US
HP:0002783	UMLS:C0149725	UMLS
HP:0002783	UMLS:C0585953	UMLS
HP:0002783	UMLS:C3163798	UMLS
HP:0002786	MSH:D055089	MSH
HP:0002786	SNOMEDCT_US:233788001	SNOMEDCT_US
HP:0002786	UMLS:C0340231	UMLS
HP:0002787	SNOMEDCT_US:81089005	SNOMEDCT_US
HP:0002787	UMLS:C0264324	UMLS
HP:0002788	SNOMEDCT_US:195708003	SNOMEDCT_US
HP:0002788	UMLS:C0581381	UMLS
HP:0002789	MSH:D059246	MSH
HP:0002789	SNOMEDCT_US:271823003	SNOMEDCT_US
HP:0002789	UMLS:C0231835	UMLS
HP:0002790	UMLS:C3806216	UMLS
HP:0002791	MSH:D007040	MSH
HP:0002791	MSH:D012131	MSH
HP:0002791	SNOMEDCT_US:15993004	SNOMEDCT_US
HP:0002791	SNOMEDCT_US:31515003	SNOMEDCT_US
HP:0002791	SNOMEDCT_US:80954004	SNOMEDCT_US
HP:0002791	UMLS:C0235063	UMLS
HP:0002791	UMLS:C3203358	UMLS
HP:0002792	SNOMEDCT_US:274715008	SNOMEDCT_US
HP:0002792	SNOMEDCT_US:607007	SNOMEDCT_US
HP:0002792	UMLS:C0476408	UMLS
HP:0002792	UMLS:C0520831	UMLS
HP:0002793	UMLS:C1837388	UMLS
HP:0002795	UMLS:C4025677	UMLS
HP:0002797	MSH:D010014	MSH
HP:0002797	SNOMEDCT_US:203522001	SNOMEDCT_US
HP:0002797	SNOMEDCT_US:30425001	SNOMEDCT_US
HP:0002797	UMLS:C0221204	UMLS
HP:0002803	UMLS:C0332878	UMLS
HP:0002804	MSH:D001176	MSH
HP:0002804	SNOMEDCT_US:111246005	SNOMEDCT_US
HP:0002804	SNOMEDCT_US:77016009	SNOMEDCT_US
HP:0002804	UMLS:C0003886	UMLS
HP:0002805	UMLS:C1860825	UMLS
HP:0002808	MSH:D007738	MSH
HP:0002808	SNOMEDCT_US:414564002	SNOMEDCT_US
HP:0002808	UMLS:C0022821	UMLS
HP:0002808	UMLS:C1845112	UMLS
HP:0002810	UMLS:C3277123	UMLS
HP:0002812	MSH:D060905	MSH
HP:0002812	SNOMEDCT_US:74820003	SNOMEDCT_US
HP:0002812	UMLS:C0239138	UMLS
HP:0002813	UMLS:C4082761	UMLS
HP:0002814	SNOMEDCT_US:449715001	SNOMEDCT_US
HP:0002814	UMLS:C1096086	UMLS
HP:0002815	UMLS:C4025676	UMLS
HP:0002816	"MEDDRA:10018194 ""Genu recurvatum"""	MEDDRA
HP:0002816	UMLS:C0546964	UMLS
HP:0002817	UMLS:C4020900	UMLS
HP:0002818	UMLS:C4025675	UMLS
HP:0002821	MSH:D001177	MSH
HP:0002821	SNOMEDCT_US:359554008	SNOMEDCT_US
HP:0002821	SNOMEDCT_US:67536000	SNOMEDCT_US
HP:0002821	UMLS:C0003892	UMLS
HP:0002822	UMLS:C3277120	UMLS
HP:0002823	UMLS:C4021750	UMLS
HP:0002825	UMLS:C3277117	UMLS
HP:0002826	UMLS:C3277119	UMLS
HP:0002827	MSH:D006617	MSH
HP:0002827	SNOMEDCT_US:157265008	SNOMEDCT_US
HP:0002827	UMLS:C0019554	UMLS
HP:0002828	SNOMEDCT_US:19393004	SNOMEDCT_US
HP:0002828	SNOMEDCT_US:202264009	SNOMEDCT_US
HP:0002828	UMLS:C0158118	UMLS
HP:0002829	MSH:D018771	MSH
HP:0002829	SNOMEDCT_US:57676002	SNOMEDCT_US
HP:0002829	UMLS:C0003862	UMLS
HP:0002831	UMLS:C3277116	UMLS
HP:0002832	UMLS:C1849993	UMLS
HP:0002833	UMLS:C4021749	UMLS
HP:0002834	UMLS:C4025674	UMLS
HP:0002835	SNOMEDCT_US:413585005	SNOMEDCT_US
HP:0002835	SNOMEDCT_US:68052005	SNOMEDCT_US
HP:0002835	UMLS:C0700198	UMLS
HP:0002835	UMLS:C2712334	UMLS
HP:0002836	MSH:D001746	MSH
HP:0002836	SNOMEDCT_US:61758007	SNOMEDCT_US
HP:0002836	UMLS:C0005689	UMLS
HP:0002837	UMLS:C0741796	UMLS
HP:0002839	UMLS:C1843663	UMLS
HP:0002840	MSH:D008199	MSH
HP:0002840	SNOMEDCT_US:19471005	SNOMEDCT_US
HP:0002840	UMLS:C0024205	UMLS
HP:0002841	UMLS:C1844384	UMLS
HP:0002842	UMLS:C4025673	UMLS
HP:0002843	UMLS:C1855752	UMLS
HP:0002845	UMLS:C1858971	UMLS
HP:0002846	UMLS:C4021748	UMLS
HP:0002847	UMLS:C4025672	UMLS
HP:0002848	UMLS:C4021747	UMLS
HP:0002849	UMLS:C1847383	UMLS
HP:0002850	UMLS:C0239989	UMLS
HP:0002851	UMLS:C1858973	UMLS
HP:0002853	UMLS:C1858974	UMLS
HP:0002857	"MEDDRA:10023480 ""Knock-knee"""	MEDDRA
HP:0002857	MSH:D056304	MSH
HP:0002857	SNOMEDCT_US:299330008	SNOMEDCT_US
HP:0002857	UMLS:C0576093	UMLS
HP:0002858	MSH:D008579	MSH
HP:0002858	UMLS:C0025286	UMLS
HP:0002859	MSH:D012208	MSH
HP:0002859	SNOMEDCT_US:302847003	SNOMEDCT_US
HP:0002859	SNOMEDCT_US:30924005	SNOMEDCT_US
HP:0002859	UMLS:C0035412	UMLS
HP:0002860	MSH:D002294	MSH
HP:0002860	MSH:D018307	MSH
HP:0002860	SNOMEDCT_US:28899001	SNOMEDCT_US
HP:0002860	SNOMEDCT_US:402815007	SNOMEDCT_US
HP:0002860	UMLS:C0007137	UMLS
HP:0002860	UMLS:C0751688	UMLS
HP:0002861	MSH:D008545	MSH
HP:0002861	SNOMEDCT_US:2092003	SNOMEDCT_US
HP:0002861	SNOMEDCT_US:372244006	SNOMEDCT_US
HP:0002861	UMLS:C0025202	UMLS
HP:0002862	SNOMEDCT_US:255108000	SNOMEDCT_US
HP:0002862	UMLS:C0699885	UMLS
HP:0002863	MSH:D009190	MSH
HP:0002863	SNOMEDCT_US:109995007	SNOMEDCT_US
HP:0002863	SNOMEDCT_US:128623006	SNOMEDCT_US
HP:0002863	SNOMEDCT_US:188736006	SNOMEDCT_US
HP:0002863	UMLS:C1851971	UMLS
HP:0002863	UMLS:C3463824	UMLS
HP:0002864	UMLS:C1333944	UMLS
HP:0002865	MSH:C536914	MSH
HP:0002865	SNOMEDCT_US:128916007	SNOMEDCT_US
HP:0002865	SNOMEDCT_US:255032005	SNOMEDCT_US
HP:0002865	UMLS:C0238462	UMLS
HP:0002866	UMLS:C1865027	UMLS
HP:0002867	UMLS:C4021746	UMLS
HP:0002868	UMLS:C1836688	UMLS
HP:0002869	UMLS:C1865841	UMLS
HP:0002870	MSH:D020181	MSH
HP:0002870	SNOMEDCT_US:78275009	SNOMEDCT_US
HP:0002870	UMLS:C0520679	UMLS
HP:0002871	MSH:D020182	MSH
HP:0002871	UMLS:C0520680	UMLS
HP:0002872	UMLS:C3806462	UMLS
HP:0002875	SNOMEDCT_US:60845006	SNOMEDCT_US
HP:0002875	UMLS:C0231807	UMLS
HP:0002876	UMLS:C3806218	UMLS
HP:0002877	UMLS:C1843643	UMLS
HP:0002878	MSH:D012131	MSH
HP:0002878	SNOMEDCT_US:409622000	SNOMEDCT_US
HP:0002878	UMLS:C1145670	UMLS
HP:0002879	UMLS:C1857101	UMLS
HP:0002882	UMLS:C4025671	UMLS
HP:0002883	MSH:D006985	MSH
HP:0002883	SNOMEDCT_US:68978004	SNOMEDCT_US
HP:0002883	UMLS:C0020578	UMLS
HP:0002884	MSH:D018197	MSH
HP:0002884	SNOMEDCT_US:109843000	SNOMEDCT_US
HP:0002884	SNOMEDCT_US:45024009	SNOMEDCT_US
HP:0002884	UMLS:C0206624	UMLS
HP:0002885	MSH:D008527	MSH
HP:0002885	SNOMEDCT_US:443333004	SNOMEDCT_US
HP:0002885	SNOMEDCT_US:83217000	SNOMEDCT_US
HP:0002885	UMLS:C0025149	UMLS
HP:0002886	SNOMEDCT_US:253030004	SNOMEDCT_US
HP:0002886	UMLS:C0474819	UMLS
HP:0002888	MSH:D004806	MSH
HP:0002888	SNOMEDCT_US:443643007	SNOMEDCT_US
HP:0002888	SNOMEDCT_US:57706008	SNOMEDCT_US
HP:0002888	UMLS:C0014474	UMLS
HP:0002890	MSH:D013964	MSH
HP:0002890	UMLS:C0549473	UMLS
HP:0002891	SNOMEDCT_US:447389009	SNOMEDCT_US
HP:0002891	UMLS:C0280631	UMLS
HP:0002893	"ICD-O:M8272/0 ""Pituitary adenoma"""	ICD-O
HP:0002893	MSH:D010911	MSH
HP:0002893	SNOMEDCT_US:128664001	SNOMEDCT_US
HP:0002893	SNOMEDCT_US:254956000	SNOMEDCT_US
HP:0002893	UMLS:C0032000	UMLS
HP:0002894	MSH:D010190	MSH
HP:0002894	SNOMEDCT_US:126859007	SNOMEDCT_US
HP:0002894	SNOMEDCT_US:363418001	SNOMEDCT_US
HP:0002894	UMLS:C0030297	UMLS
HP:0002894	UMLS:C0346647	UMLS
HP:0002894	UMLS:C1842408	UMLS
HP:0002895	MSH:C536915	MSH
HP:0002895	SNOMEDCT_US:255029007	SNOMEDCT_US
HP:0002895	UMLS:C0238463	UMLS
HP:0002896	MSH:D008113	MSH
HP:0002896	SNOMEDCT_US:126851005	SNOMEDCT_US
HP:0002896	SNOMEDCT_US:93870000	SNOMEDCT_US
HP:0002896	UMLS:C0023903	UMLS
HP:0002896	UMLS:C0345904	UMLS
HP:0002897	"ICD-10:D35.1 ""Benign neoplasm: Parathyroid gland"""	ICD-10
HP:0002897	MSH:D010282	MSH
HP:0002897	SNOMEDCT_US:128474007	SNOMEDCT_US
HP:0002897	UMLS:C0262587	UMLS
HP:0002898	MSH:D009373	MSH
HP:0002898	UMLS:C0027654	UMLS
HP:0002900	MSH:D007008	MSH
HP:0002900	SNOMEDCT_US:166690008	SNOMEDCT_US
HP:0002900	SNOMEDCT_US:43339004	SNOMEDCT_US
HP:0002900	UMLS:C0020621	UMLS
HP:0002901	MSH:D006996	MSH
HP:0002901	SNOMEDCT_US:5291005	SNOMEDCT_US
HP:0002901	UMLS:C0020598	UMLS
HP:0002902	MSH:D007010	MSH
HP:0002902	SNOMEDCT_US:89627008	SNOMEDCT_US
HP:0002902	UMLS:C0020625	UMLS
HP:0002904	SNOMEDCT_US:26165005	SNOMEDCT_US
HP:0002904	UMLS:C0311468	UMLS
HP:0002905	MSH:D054559	MSH
HP:0002905	SNOMEDCT_US:20165001	SNOMEDCT_US
HP:0002905	UMLS:C0085681	UMLS
HP:0002905	UMLS:C0553706	UMLS
HP:0002907	SNOMEDCT_US:197940006	SNOMEDCT_US
HP:0002907	UMLS:C0239937	UMLS
HP:0002908	SNOMEDCT_US:9326001	SNOMEDCT_US
HP:0002908	UMLS:C0268307	UMLS
HP:0002909	UMLS:C1847868	UMLS
HP:0002910	MSH:D008107	MSH
HP:0002910	SNOMEDCT_US:166603001	SNOMEDCT_US
HP:0002910	SNOMEDCT_US:166643006	SNOMEDCT_US
HP:0002910	SNOMEDCT_US:75183008	SNOMEDCT_US
HP:0002910	UMLS:C0086565	UMLS
HP:0002910	UMLS:C0151766	UMLS
HP:0002910	UMLS:C0235996	UMLS
HP:0002910	UMLS:C0438237	UMLS
HP:0002910	UMLS:C0438717	UMLS
HP:0002910	UMLS:C0877359	UMLS
HP:0002910	UMLS:C1842003	UMLS
HP:0002910	UMLS:C1848701	UMLS
HP:0002912	MSH:C537358	MSH
HP:0002912	SNOMEDCT_US:42393006	SNOMEDCT_US
HP:0002912	UMLS:C0268583	UMLS
HP:0002913	MSH:D009212	MSH
HP:0002913	SNOMEDCT_US:48165008	SNOMEDCT_US
HP:0002913	UMLS:C0027080	UMLS
HP:0002914	UMLS:C1846352	UMLS
HP:0002916	UMLS:C4025670	UMLS
HP:0002917	SNOMEDCT_US:190855004	SNOMEDCT_US
HP:0002917	UMLS:C0151723	UMLS
HP:0002918	SNOMEDCT_US:66978005	SNOMEDCT_US
HP:0002918	UMLS:C0151714	UMLS
HP:0002919	MSH:D007662	MSH
HP:0002919	SNOMEDCT_US:274783007	SNOMEDCT_US
HP:0002919	SNOMEDCT_US:36815008	SNOMEDCT_US
HP:0002919	UMLS:C0162275	UMLS
HP:0002920	UMLS:C4025669	UMLS
HP:0002921	UMLS:C0151583	UMLS
HP:0002922	UMLS:C1806780	UMLS
HP:0002923	SNOMEDCT_US:165839004	SNOMEDCT_US
HP:0002923	UMLS:C0151379	UMLS
HP:0002925	SNOMEDCT_US:309080005	SNOMEDCT_US
HP:0002925	UMLS:C0586553	UMLS
HP:0002926	UMLS:C0857576	UMLS
HP:0002927	MSH:C538321	MSH
HP:0002927	SNOMEDCT_US:78311009	SNOMEDCT_US
HP:0002927	UMLS:C0268642	UMLS
HP:0002928	UMLS:C1839888	UMLS
HP:0002929	UMLS:C4025668	UMLS
HP:0002930	MSH:D018382	MSH
HP:0002930	SNOMEDCT_US:111567006	SNOMEDCT_US
HP:0002930	SNOMEDCT_US:237559000	SNOMEDCT_US
HP:0002930	SNOMEDCT_US:237560005	SNOMEDCT_US
HP:0002930	SNOMEDCT_US:50375007	SNOMEDCT_US
HP:0002930	UMLS:C2940786	UMLS
HP:0002932	SNOMEDCT_US:124161002	SNOMEDCT_US
HP:0002932	UMLS:C1291266	UMLS
HP:0002933	MSH:D006555	MSH
HP:0002933	SNOMEDCT_US:414396006	SNOMEDCT_US
HP:0002933	UMLS:C0019326	UMLS
HP:0002936	UMLS:C1847584	UMLS
HP:0002937	SNOMEDCT_US:68359008	SNOMEDCT_US
HP:0002937	UMLS:C0265677	UMLS
HP:0002938	UMLS:C1184923	UMLS
HP:0002942	UMLS:C1184919	UMLS
HP:0002943	UMLS:C1857790	UMLS
HP:0002944	UMLS:C0749379	UMLS
HP:0002945	SNOMEDCT_US:11301007	SNOMEDCT_US
HP:0002945	UMLS:C0263870	UMLS
HP:0002946	SNOMEDCT_US:87294007	SNOMEDCT_US
HP:0002946	UMLS:C0265681	UMLS
HP:0002947	SNOMEDCT_US:298393001	SNOMEDCT_US
HP:0002947	UMLS:C0575170	UMLS
HP:0002948	UMLS:C1835763	UMLS
HP:0002948	UMLS:C1849073	UMLS
HP:0002948	UMLS:C3278509	UMLS
HP:0002949	UMLS:C3887527	UMLS
HP:0002951	UMLS:C4025667	UMLS
HP:0002953	SNOMEDCT_US:42942008	SNOMEDCT_US
HP:0002953	SNOMEDCT_US:84138006	SNOMEDCT_US
HP:0002953	UMLS:C0262431	UMLS
HP:0002953	UMLS:C0410550	UMLS
HP:0002955	SNOMEDCT_US:443138004	SNOMEDCT_US
HP:0002955	SNOMEDCT_US:44328006	SNOMEDCT_US
HP:0002955	UMLS:C0521173	UMLS
HP:0002958	UMLS:C1844666	UMLS
HP:0002959	UMLS:C1842528	UMLS
HP:0002960	MSH:D001327	MSH
HP:0002960	SNOMEDCT_US:85828009	SNOMEDCT_US
HP:0002960	UMLS:C0004364	UMLS
HP:0002961	MSH:D004406	MSH
HP:0002961	SNOMEDCT_US:123782009	SNOMEDCT_US
HP:0002961	UMLS:C0013374	UMLS
HP:0002963	UMLS:C1833172	UMLS
HP:0002965	UMLS:C1855781	UMLS
HP:0002967	SNOMEDCT_US:54583007	SNOMEDCT_US
HP:0002967	UMLS:C0158465	UMLS
HP:0002970	MSH:D056305	MSH
HP:0002970	SNOMEDCT_US:299331007	SNOMEDCT_US
HP:0002970	UMLS:C0544755	UMLS
HP:0002971	UMLS:C1833173	UMLS
HP:0002972	UMLS:C1843386	UMLS
HP:0002973	UMLS:C4025666	UMLS
HP:0002974	"MEDDRA:10037798 ""Radioulnar synostosis"""	MEDDRA
HP:0002974	MSH:C562408	MSH
HP:0002974	SNOMEDCT_US:33313004	SNOMEDCT_US
HP:0002974	UMLS:C0158761	UMLS
HP:0002977	UMLS:C4025665	UMLS
HP:0002979	MSH:D056305	MSH
HP:0002979	SNOMEDCT_US:299331007	SNOMEDCT_US
HP:0002979	UMLS:C0544755	UMLS
HP:0002980	UMLS:C1859461	UMLS
HP:0002981	UMLS:C4021832	UMLS
HP:0002982	UMLS:C1837081	UMLS
HP:0002983	"MEDDRA:10027546 ""Micromelia"""	MEDDRA
HP:0002983	SNOMEDCT_US:74370006	SNOMEDCT_US
HP:0002983	UMLS:C0025995	UMLS
HP:0002984	SNOMEDCT_US:205170001	SNOMEDCT_US
HP:0002984	SNOMEDCT_US:93288001	SNOMEDCT_US
HP:0002984	UMLS:C0685381	UMLS
HP:0002984	UMLS:C1840087	UMLS
HP:0002986	UMLS:C1859399	UMLS
HP:0002987	SNOMEDCT_US:202271004	SNOMEDCT_US
HP:0002987	UMLS:C0409338	UMLS
HP:0002990	"MEDDRA:10054882 ""Fibula agenesis"""	MEDDRA
HP:0002990	UMLS:C1836186	UMLS
HP:0002991	UMLS:C4025664	UMLS
HP:0002992	UMLS:C4025663	UMLS
HP:0002996	UMLS:C1849955	UMLS
HP:0002997	UMLS:C4025662	UMLS
HP:0002999	MSH:D031222	MSH
HP:0002999	SNOMEDCT_US:263029007	SNOMEDCT_US
HP:0002999	UMLS:C1135812	UMLS
HP:0003001	MSH:D005925	MSH
HP:0003001	SNOMEDCT_US:127030001	SNOMEDCT_US
HP:0003001	SNOMEDCT_US:32037004	SNOMEDCT_US
HP:0003001	UMLS:C0017671	UMLS
HP:0003002	MSH:D001943	MSH
HP:0003002	SNOMEDCT_US:254838004	SNOMEDCT_US
HP:0003002	UMLS:C0678222	UMLS
HP:0003003	MSH:D003110	MSH
HP:0003003	SNOMEDCT_US:363406005	SNOMEDCT_US
HP:0003003	UMLS:C0007102	UMLS
HP:0003005	MSH:D005729	MSH
HP:0003005	SNOMEDCT_US:116371000119107	SNOMEDCT_US
HP:0003005	SNOMEDCT_US:128919000	SNOMEDCT_US
HP:0003005	SNOMEDCT_US:53801007	SNOMEDCT_US
HP:0003005	UMLS:C0017075	UMLS
HP:0003006	MSH:D009447	MSH
HP:0003006	SNOMEDCT_US:432328008	SNOMEDCT_US
HP:0003006	SNOMEDCT_US:87364003	SNOMEDCT_US
HP:0003006	UMLS:C0027819	UMLS
HP:0003009	UMLS:C4025661	UMLS
HP:0003010	UMLS:C0151529	UMLS
HP:0003011	UMLS:C4021745	UMLS
HP:0003013	UMLS:C1833329	UMLS
HP:0003015	UMLS:C1850135	UMLS
HP:0003016	UMLS:C1849039	UMLS
HP:0003019	UMLS:C4021744	UMLS
HP:0003020	UMLS:C1838663	UMLS
HP:0003021	UMLS:C1837082	UMLS
HP:0003022	MSH:C538069	MSH
HP:0003022	UMLS:C1860614	UMLS
HP:0003022	UMLS:C1862132	UMLS
HP:0003023	UMLS:C1850178	UMLS
HP:0003025	UMLS:C1838662	UMLS
HP:0003026	UMLS:C1854912	UMLS
HP:0003027	UMLS:C0549306	UMLS
HP:0003028	UMLS:C4025660	UMLS
HP:0003029	UMLS:C1838664	UMLS
HP:0003031	UMLS:C1865847	UMLS
HP:0003034	MSH:D003966	MSH
HP:0003034	SNOMEDCT_US:318761000119105	SNOMEDCT_US
HP:0003034	SNOMEDCT_US:34643004	SNOMEDCT_US
HP:0003034	UMLS:C0011989	UMLS
HP:0003037	UMLS:C1859111	UMLS
HP:0003038	UMLS:C1832119	UMLS
HP:0003040	MSH:D007592	MSH
HP:0003040	SNOMEDCT_US:399269003	SNOMEDCT_US
HP:0003040	UMLS:C0022408	UMLS
HP:0003041	MSH:C535284	MSH
HP:0003041	SNOMEDCT_US:205329008	SNOMEDCT_US
HP:0003041	UMLS:C1863360	UMLS
HP:0003041	UMLS:C2930865	UMLS
HP:0003042	SNOMEDCT_US:125617002	SNOMEDCT_US
HP:0003042	SNOMEDCT_US:417558002	SNOMEDCT_US
HP:0003042	UMLS:C1403299	UMLS
HP:0003042	UMLS:C1403321	UMLS
HP:0003042	UMLS:C2720437	UMLS
HP:0003043	UMLS:C4025659	UMLS
HP:0003044	SNOMEDCT_US:202265005	SNOMEDCT_US
HP:0003044	UMLS:C0409336	UMLS
HP:0003045	UMLS:C4021743	UMLS
HP:0003048	SNOMEDCT_US:417109008	SNOMEDCT_US
HP:0003048	SNOMEDCT_US:95854004	SNOMEDCT_US
HP:0003048	UMLS:C0149977	UMLS
HP:0003049	SNOMEDCT_US:43689004	SNOMEDCT_US
HP:0003049	UMLS:C0231678	UMLS
HP:0003051	UMLS:C1855544	UMLS
HP:0003053	UMLS:C1854786	UMLS
HP:0003057	MSH:C536498	MSH
HP:0003057	SNOMEDCT_US:702313004	SNOMEDCT_US
HP:0003057	UMLS:C2931216	UMLS
HP:0003059	UMLS:C4025658	UMLS
HP:0003063	UMLS:C4021742	UMLS
HP:0003065	UMLS:C1840068	UMLS
HP:0003066	UMLS:C1844690	UMLS
HP:0003067	MSH:C562398	MSH
HP:0003067	SNOMEDCT_US:4530000	SNOMEDCT_US
HP:0003067	UMLS:C0152441	UMLS
HP:0003068	UMLS:C1851419	UMLS
HP:0003070	SNOMEDCT_US:202307002	SNOMEDCT_US
HP:0003070	UMLS:C0409477	UMLS
HP:0003071	UMLS:C1857527	UMLS
HP:0003072	MSH:D006934	MSH
HP:0003072	SNOMEDCT_US:166702002	SNOMEDCT_US
HP:0003072	SNOMEDCT_US:66931009	SNOMEDCT_US
HP:0003072	UMLS:C0020437	UMLS
HP:0003073	MSH:D034141	MSH
HP:0003073	SNOMEDCT_US:119247004	SNOMEDCT_US
HP:0003073	UMLS:C0239981	UMLS
HP:0003074	MSH:D006943	MSH
HP:0003074	SNOMEDCT_US:237598005	SNOMEDCT_US
HP:0003074	SNOMEDCT_US:80394007	SNOMEDCT_US
HP:0003074	UMLS:C0020456	UMLS
HP:0003075	MSH:D007019	MSH
HP:0003075	SNOMEDCT_US:8900005	SNOMEDCT_US
HP:0003075	UMLS:C0020639	UMLS
HP:0003076	MSH:D006029	MSH
HP:0003076	SNOMEDCT_US:45154002	SNOMEDCT_US
HP:0003076	UMLS:C0017979	UMLS
HP:0003077	MSH:D006949	MSH
HP:0003077	SNOMEDCT_US:55822004	SNOMEDCT_US
HP:0003077	UMLS:C0020473	UMLS
HP:0003079	UMLS:C1968564	UMLS
HP:0003080	UMLS:C0948585	UMLS
HP:0003081	UMLS:C1846351	UMLS
HP:0003083	SNOMEDCT_US:9634000	SNOMEDCT_US
HP:0003083	UMLS:C0265563	UMLS
HP:0003084	UMLS:C0240231	UMLS
HP:0003085	UMLS:C1848109	UMLS
HP:0003086	UMLS:C1864365	UMLS
