struct_id	relationship_name	disease_name	umls_cui	snomed_conceptid
1790	contraindication	Lowered convulsive threshold	C0234976	19260006
1821	contraindication	Acute disease of cardiovascular system	C1290379	128487001
1920	contraindication	Esophagitis	C0014868	16761005
2350	contraindication	Disease of liver	C0023895	235856003
2428	indication	General anesthesia	C0002915	50697003
2436	contraindication	Weight loss	C0043096	89362005
2424	contraindication	Urinary tract obstruction	C0178879	7163005
2429	contraindication	Disease of liver	C0023895	235856003
2446	contraindication	Hyperbilirubinemia	C0020433	14783006
2416	indication	Seborrheic dermatitis	C0036508	50563003
2419	contraindication	Candidiasis of mouth	C0006849	79740000
2529	contraindication	Congenital long QT syndrome	C1141890	442917000
2514	off-label use	Typhoid fever	C0041466	4834000
2462	contraindication	Gastrointestinal perforation	C0151664	51875005
2481	indication	Escherichia coli urinary tract infection	C0577708	301011002
2483	contraindication	Mycosis	C0026946	3218000
2489	contraindication	Anemia	C0002871	271737000
2611	indication	Anthrax	C0003175	409498004
1028	contraindication	Hypovolemia	C0546884	28560003
1043	contraindication	Disorder of coronary artery	C1956346	414024009
1043	contraindication	Drug AND/OR toxin-induced diarrhea	C0267558	65979008
1043	contraindication	Myocardial ischemia	C0151744	414795007
1043	contraindication	Acute exacerbation of asthma	C0347950	708038006
1043	contraindication	Poisoning by phenobarbital	C0274643	64921004
1057	contraindication	Disorder of gallbladder	C0016977	39621005
1057	contraindication	Humoral hypercalcemia of malignancy	C0149911	47709007
1057	contraindication	Hyperkalemia	C0020461	14140009
1048	contraindication	Pseudomembranous enterocolitis	C0014358	397683000
1057	contraindication	Hypercalcemia	C0020437	66931009
1048	contraindication	Disease of blood AND/OR blood-forming organ	C0018939	191124002
1045	contraindication	Fibrosis of lung	C0034069	51615001
1082	contraindication	Benign mammary dysplasia	C1305934	57993004
1082	contraindication	Carcinoma of female breast	C3163805	447782002
1085	contraindication	Dysfunction of sphincter of Oddi	C0878588	430887001
1085	contraindication	Operation on gastrointestinal tract	C0399610	386621005
1086	contraindication	Fever	C0015967	386661006
1098	contraindication	Primary malignant neoplasm	C1306459	372087000
1082	contraindication	Hypocalcemia	C0020598	5291005
1086	contraindication	Disorder of coronary artery	C1956346	414024009
1086	contraindication	Bleeding	C0019080	131148009
1110	contraindication	Bed-ridden	C0425251	160685001
1110	contraindication	Diabetes mellitus	C0011849	73211009
1110	contraindication	Obesity	C0028754	414916001
1125	contraindication	Pregnancy, function	C0032961	289908002
1088	contraindication	Megaloblastic anemia due to folate deficiency	C0151482	85649008
1082	indication	Menopausal flushing	C0600142	198436008
1095	contraindication	Disorder of coronary artery	C1956346	414024009
1095	contraindication	Malignant tumor of cervix	C0007847	363354003
1095	contraindication	Migraine	C0149931	37796009
1153	indication	Hypertensive urgency	C0745138	443482000
1123	contraindication	Calculus in biliary tract	C0008350	266474003
1123	contraindication	Hypoglycemic disorder	C0020615	237630007
1097	contraindication	Conduction disorder of the heart	C0264886	44808001
4191	contraindication	Gastric retention	C0585136	307227006
4175	contraindication	Hypoglycemic disorder	C0020615	237630007
4261	contraindication	Liver function tests abnormal	C0151766	166603001
4261	contraindication	Endometrial carcinoma	C0476089	254878006
4261	indication	Acne vulgaris	C0001144	88616000
4266	contraindication	Primary malignant neoplasm	C1306459	372087000
4271	contraindication	Gastroesophageal reflux disease	C0017168	235595009
4261	contraindication	Malignant tumor of cervix	C0007847	363354003
4261	contraindication	Sarcoidosis	C0036202	31541009
4268	contraindication	Open wound	C0332798	125643001
4253	contraindication	Third degree burn injury	C0433445	80247002
4253	contraindication	Chronic heart failure	C0264716	48447003
4247	contraindication	Neuromuscular block, function	C0700323	55394004
4411	contraindication	Coronary arteriosclerosis	C0010054	53741008
4452	indication	Scalp psoriasis	C0406326	238608008
4491	contraindication	Diverticular disease	C1510475	397881000
4349	indication	Rheumatoid arthritis	C0003873	69896004
4349	contraindication	Eczema	C0013595	43116000
4446	contraindication	Heart block	C0018794	233916004
4350	contraindication	Conduction disorder of the heart	C0264886	44808001
4343	contraindication	Acute tuberculosis	C0275959	25629007
4355	contraindication	Pregnancy, function	C0032961	289908002
4357	contraindication	Liver function tests abnormal	C0151766	166603001
4411	contraindication	Complete trisomy 21 syndrome	C0013080	41040004
4477	indication	Indigestion	C0013395	162031009
4493	indication	Primary cutaneous T-cell lymphoma	C0079773	400122007
4361	contraindication	Liver function tests abnormal	C0151766	166603001
4373	off-label use	Fatigue	C0015672	84229001
1869	contraindication	Infectious mononucleosis	C0021345	271558008
1883	contraindication	Fracture of bone	C0016658	125605004
1906	contraindication	Arterial hemorrhage	C0340654	234003006
1869	indication	Acute bacterial sinusitis	C0275556	75498004
1883	contraindication	Retention of urine	C0080274	267064002
1874	contraindication	Mood swings	C0085633	18963009
1868	contraindication	Cardiovascular event risk	C1273410	395112001
1884	contraindication	Hepatic failure	C0085605	59927004
1884	contraindication	Transient ischemic attack	C0007787	266257000
1854	contraindication	Congenital long QT syndrome	C1141890	442917000
1854	indication	Haemophilus influenzae pneumonia	C0276026	70036007
1854	contraindication	Pseudomembranous enterocolitis	C0014358	397683000
1981	indication	Haemophilus influenzae pneumonia	C0276026	70036007
1981	indication	Proteus urinary tract infection	C0577709	301012009
1967	contraindication	Prolonged QT interval	C0151878	111975006
1968	off-label use	Female hypogonadism syndrome	C0271578	16041008
1968	off-label use	Menorrhagia	C0025323	386692008
1967	contraindication	Superimposed infection	C0038826	193198003
1968	contraindication	Hypertensive urgency	C0745138	443482000
1962	contraindication	Disorder of gallbladder	C0016977	39621005
2561	contraindication	Thrombocytopenic disorder	C0040034	302215000
2583	contraindication	Hyperkalemia	C0020461	14140009
2593	indication	Human immunodeficiency virus infection	C0019693	86406008
2585	contraindication	Disease of liver	C0023895	235856003
2610	indication	Local anesthesia	C0002921	386761002
2597	indication	Onychomycosis due to dermatophyte	C0040261	402134005
2572	off-label use	Infection of bone	C2242472	111253001
2725	indication	Eruption of skin	C0015230	271807003
2725	indication	Rheumatic heart disease	C0035439	23685000
2706	contraindication	Diminished sweating	C0553721	111980002
2725	indication	Juvenile rheumatoid arthritis	C3495559	410795001
2725	indication	Nephrotic syndrome	C0027726	52254009
2722	contraindication	Leukocytosis	C0023518	111583006
2722	contraindication	Corneal opacity	C0010038	64634000
2713	contraindication	Disease of liver	C0023895	235856003
2656	off-label use	Chronic purulent otitis media	C0271454	38394007
2639	contraindication	Stupor	C0085628	89458003
2666	contraindication	Gastritis	C0017152	4556007
1064	contraindication	Estrogen receptor positive tumor	C1562312	416053008
1064	contraindication	Uterine leiomyoma	C0042133	95315005
1065	contraindication	Migraine	C0149931	37796009
1071	off-label use	Hypercalcemia	C0020437	66931009
1059	contraindication	Anorexia nervosa	C0003125	56882008
1261	indication	Boutonneuse fever	C0006060	186774005
1239	contraindication	Thyrotoxicosis	C0040156	90739004
1261	indication	Perforation of cornea	C0339293	74895004
1261	indication	Septicemia due to Serratia	C0152973	82091000
1223	contraindication	Methemoglobinemia	C0025637	38959009
1261	contraindication	Eye infection	C0015403	128351009
1258	contraindication	Hearing disorder	C0260662	128540005
1240	contraindication	Liver function tests abnormal	C0151766	166603001
1261	contraindication	Severe myopia	C0271183	34187009
1218	contraindication	Sleep apnea	C0037315	73430006
1218	contraindication	Coma	C0009421	371632003
1251	contraindication	Conduction disorder of the heart	C0264886	44808001
1251	contraindication	Hypertensive urgency	C0745138	443482000
1212	contraindication	Bradycardia	C0428977	48867003
1164	contraindication	Procedure on urinary system	C0545433	118677009
1164	contraindication	Disorder of biliary tract	C0005424	105997008
1184	contraindication	Cholecystitis	C0008325	76581006
1187	off-label use	Tinea manus	C0153246	48971001
1199	contraindication	Complete atrioventricular block	C0151517	27885002
1199	contraindication	Ulcerative colitis	C0009324	64766004
1204	contraindication	Third degree burn injury	C0433445	80247002
1164	contraindication	Complete atrioventricular block	C0151517	27885002
1189	contraindication	Anemia	C0002871	271737000
1205	indication	Contact dermatitis	C0011616	40275004
1205	indication	Plaque psoriasis	C0406317	200965009
4411	contraindication	Hepatic failure	C0085605	59927004
4454	contraindication	Uterine leiomyoma	C0042133	95315005
4348	contraindication	Peptic ulcer	C0030920	13200003
4487	contraindication	Conduction disorder of the heart	C0264886	44808001
4470	contraindication	Hepatic failure	C0085605	59927004
4445	contraindication	Irritation of ear	C0423576	162360008
4451	indication	Uveitis	C0042164	128473001
4310	contraindication	Acute nephropathy	C0268734	58574008
4302	contraindication	Substance abuse	C0740858	66214007
4510	contraindication	Thyrotoxicosis	C0040156	90739004
4662	contraindication	Hypermagnesemia	C0151714	66978005
4664	contraindication	Severe dehydration	C3472181	450316000
4605	indication	Otitis externa	C0029878	3135009
4566	contraindication	Acute nephropathy	C0268734	58574008
1955	indication	Duodenal ulcer disease	C0013295	51868009
1932	contraindication	Hyponatremia	C0020625	89627008
1937	off-label use	Essential tremor	C3543433	609558009
2034	contraindication	Morbid obesity	C0028756	238136002
2041	contraindication	Breastfeeding (mother)	C1623040	413712001
2029	contraindication	Anemia	C0002871	271737000
2029	indication	Acute postoperative pain	C2215257	107401000119105
2028	contraindication	Myasthenia gravis	C0026896	91637004
2041	indication	Acute gonococcal urethritis	C0275652	29864006
1999	contraindication	Myocardial infarction in recovery phase	C1633725	418044006
2006	indication	Infection of skin AND/OR subcutaneous tissue	C0178299	19824006
1982	contraindication	Seizure disorder	C0014544	128613002
1985	contraindication	Dehydration	C0011175	34095006
2006	off-label use	Cholangitis	C0008311	82403002
2132	indication	Seasonal allergic rhinitis	C0018621	367498001
2120	contraindication	Hyperactive behavior	C0424295	44548000
2113	contraindication	Sinus tachycardia	C0039239	11092001
2123	contraindication	Orthostatic hypotension	C0020651	28651003
2123	contraindication	Diabetes mellitus	C0011849	73211009
2132	contraindication	Blood coagulation disorder	C0005779	64779008
2095	contraindication	Thrombocytopenic disorder	C0040034	302215000
2095	contraindication	Apnea	C0003578	1023001
2108	contraindication	Pregnancy, function	C0032961	289908002
2100	contraindication	Spastic paralysis	C0085621	78403003
2115	contraindication	Hepatic coma	C0019147	72836002
2633	contraindication	Shock	C0036974	27942005
2676	contraindication	Nephrotic syndrome	C0027726	52254009
2677	contraindication	Benign prostatic hyperplasia	C1739363	266569009
2763	contraindication	Procedure on urinary system	C0545433	118677009
2728	contraindication	Hyperkalemia	C0020461	14140009
2728	contraindication	Dehydration	C0011175	34095006
2728	indication	Edema	C0013604	267038008
2737	indication	Peptic ulcer	C0030920	13200003
2740	contraindication	Retinal disorder	C0035309	29555009
2745	contraindication	Dysentery	C0013369	111939009
2749	contraindication	Organophosphate poisoning	C0700359	8260003
2749	contraindication	Tardive dyskinesia	C0686347	102449007
2738	contraindication	Pustular psoriasis	C0152081	200973000
2738	contraindication	Hypomagnesemia	C0151723	190855004
2738	contraindication	Hepatic failure	C0085605	59927004
2751	contraindication	Hepatic failure	C0085605	59927004
2742	contraindication	Coma	C0009421	371632003
2770	contraindication	Agoraphobia	C0001818	70691001
2770	contraindication	Shock	C0036974	27942005
2770	contraindication	Weight loss	C0043096	89362005
2811	contraindication	Eaton-Lambert syndrome	C0022972	56989000
2813	contraindication	Mania	C0338831	231494001
2807	off-label use	Gastrointestinal anthrax	C0152945	111798006
2834	contraindication	Atrophic gastritis	C0017154	84568007
2825	indication	Follicular non-Hodgkin's lymphoma	C0024301	308121000
2831	off-label use	Abetalipoproteinemia	C0000744	190787008
2831	contraindication	Hyperphosphatemia	C0085681	20165001
1189	contraindication	Feeling agitated	C0085631	24199005
1336	contraindication	Operation on gastrointestinal tract	C0399610	386621005
1336	contraindication	Coma	C0009421	371632003
1336	contraindication	Hepatic failure	C0085605	59927004
1336	contraindication	Agoraphobia	C0001818	70691001
1334	contraindication	Angle-closure glaucoma	C0017605	392291006
1314	contraindication	Metabolic acidosis	C0220981	59455009
1300	contraindication	Osteoporosis	C0029456	64859006
1319	contraindication	Hyperphosphatemia	C0085681	20165001
1334	contraindication	Peptic ulcer	C0030920	13200003
1334	contraindication	Azotemia	C0242528	445009001
1379	contraindication	Porphyria	C0032708	418470004
1380	contraindication	Exacerbation of asthma	C0349790	281239006
